frequency_Hz,amplitude,power
2.16023720069191,0.0007519061803226478,5.653629040073941e-07
2.165776270437274,0.0027235962053907634,7.417976290018965e-06
2.171315340182638,0.008292334526066973,6.876281189220237e-05
2.176854409928002,0.022083223172815962,0.0004876687457003959
2.1823934796733657,0.1332935573941498,0.01776717244278751
2.1879325494187296,0.29672927918978836,0.08804826512849137
2.1934716191640935,0.1658792668517086,0.027515931171260347
2.199010688909457,0.005125882013505773,2.6274666416381998e-05
2.204549758654821,0.002284604341490531,5.219416997157383e-06
2.2100888284001847,0.0010836799532473994,1.1743622410702856e-06
2.2156278981455486,0.0004801676116745739,2.3056093530126437e-07
2.2211669678909125,0.0006997552639904271,4.896574294823123e-07
2.2267060376362764,0.000522033904115015,2.725193970455647e-07
2.2322451073816403,0.00033510462842069484,1.1229511198897196e-07
2.237784177127004,0.00047800782131904486,2.2849147724217992e-07
2.243323246872368,0.00011221672856276498,1.2592594169329273e-08
2.248862316617732,0.0005193424509793166,2.6971658138920385e-07
2.254401386363096,0.0009339561725494891,8.722741322432911e-07
2.2599404561084597,0.000548842493068824,3.012280821980021e-07
2.2654795258538236,0.0007738319974796309,5.988159603233155e-07
2.2710185955991875,0.000719505604011354,5.176883142037434e-07
2.2765576653445514,0.00024359907598459754,5.934050982054973e-08
2.2820967350899153,0.00015579144325042195,2.4270973790049442e-08
2.287635804835279,0.0002740245968523405,7.508947968008774e-08
2.293174874580643,0.00012559501072414937,1.5774106718799197e-08
2.298713944326007,0.0004897849050141822,2.398892531797515e-07
2.304253014071371,0.0006385730257246572,4.0777550918314375e-07
2.3097920838167347,0.0006584249699216932,4.335234410163826e-07
2.3153311535620986,0.0007157552631831162,5.12305596774332e-07
2.3208702233074625,0.0005982331034131615,3.5788284601934234e-07
2.3264092930528264,0.0005069030602798818,2.569507125211095e-07
2.3319483627981903,0.00015293523853241302,2.3389187184966067e-08
2.337487432543554,0.00046814831928537146,2.1916284884971811e-07
2.3430265022889176,0.0005176953275391026,2.680084521558187e-07
2.3485655720342815,0.0005989735490659148,3.587693124806179e-07
2.3541046417796454,0.0004893767857357656,2.394896384170695e-07
2.3596437115250093,0.002046006372857334,4.186142077772824e-06
2.365182781270373,0.0018661957792475443,3.482686686481349e-06
2.370721851015737,0.0008239167310484279,6.788387797015275e-07
2.376260920761101,0.0006976491866243475,4.867143875976137e-07
2.381799990506465,0.0007166772793584492,5.136263227486287e-07
2.3873390602518287,0.000295491386264901,8.731515935675293e-08
2.3928781299971926,0.00032312388089554724,1.044090424049998e-07
2.3984171997425565,0.0006009996400561789,3.612005673476566e-07
2.4039562694879204,0.0006172032640651618,3.8093986917268977e-07
2.4094953392332843,0.00045498209240235496,2.0700870440682506e-07
2.415034408978648,6.471164766917405e-05,4.187597344059319e-09
2.420573478724012,0.00036391349542703224,1.3243303215392062e-07
2.426112548469376,0.0004607851640214603,2.1232296738228405e-07
2.43165161821474,0.00043521997716722635,1.8941642852544103e-07
2.4371906879601037,0.00042607597453450473,1.8154073607552794e-07
2.4427297577054676,0.0003259502341248421,1.0624355512603938e-07
2.4482688274508315,0.00021255596854500102,4.5180039764103466e-08
2.4538078971961954,4.614713503681262e-05,2.129558072105819e-09
2.4593469669415593,4.575970651736389e-05,2.093950740555275e-09
2.464886036686923,0.0001435428915388188,2.0604561711325094e-08
2.470425106432287,0.0007511357637512657,5.642049355861972e-07
2.475964176177651,0.0013204709544001145,1.7436435414143492e-06
2.4815032459230144,0.000362582529321761,1.3146609056936565e-07
2.4870423156683783,0.0009308059261017988,8.663996720662273e-07
2.492581385413742,0.0004864841187645474,2.3666679781011823e-07
2.498120455159106,0.00023556133849219238,5.5489144192233235e-08
2.50365952490447,5.9416543267541076e-05,3.5303256138635806e-09
2.509198594649834,0.0005701149108342466,3.2503101155554097e-07
2.5147376643951977,0.0007096053771312878,5.035397912536372e-07
2.5202767341405616,0.0006706826415100625,4.498152056229151e-07
2.5258158038859255,0.0006178080502642759,3.8168678697134606e-07
2.5313548736312894,0.00033748299162892297,1.138947696388077e-07
2.5368939433766533,0.00014806677368651568,2.1923769469933853e-08
2.542433013122017,9.07684629453306e-05,8.238913865457853e-09
2.547972082867381,0.00023632906312210189,5.5851426076170416e-08
2.553511152612745,0.00014452921521373565,2.0888694050298316e-08
